scrape,city,category,title,text
winter,Toronto,m4m,Seeking the Greek plumber I sucked off a few years ago - m4m,"I put an ad on here one night looking for someone to blow and you replied. We emailed a bit and then I met you in the Scarborough town enter parking lot. I got in your truck and we drove around a bit and talked while looking for someone where to blow you. You told me you were a plumber with your own business and that you'd just had a fight with your girlfriend and left the house. She called while I was sucking your dick in the backseat and you talked to her on the phone telling her you'd be home soon and that you loved her. You had another cigarette while I finished with your dick then drove me back to my car .You were a chubby guy, fat uncut dick, hairy, about 30 years old. It was a while ago but I still think about it.."
winter,Toronto,m4w,Gorgeous Gold-eyed Girl - m4w,"Never done this kind of thing before, but here goes: I walk into the LCBO, Friday night. I grab my booze and turn the corner toward the check out. That's when I lock eyes with a gorgeous girl. It seemed like you said something to me, but I had my headphones in (maybe you were simply talking to your friend while glancing over at me?). Perhaps I'm reading too much into this exchange of glances, but maybe not. If this gets around to you, the gorgeous gold-eyed girl, send me a note with some distinguishing detail(s)--time of day, how we were dressed, what I was buying etc.. -When Farhad saw Shirin"
winter,Toronto,w4m,Wine Rack - w4m,"To the tall, cute guy with the great smile- happy holidays! Would you like to share a snowman cookie?"
winter,Toronto,m4m,At the 70 at 7:30 - m4m,"Hi. We stared at each other this morning when we were going off the 70 and walked to Coxwel station. We went in the same train going west until I went down at Yonge-Bloor. You were wearing a black jacket and green pants. You have a nice moustache and you keep looking at me a little during the trip. I was wearing jeans, a red lumberjack shirt and black jacket. If you're interested in contact me let me know what I was doing on the train and what you were doing from Coxwel to Yonge. Thanks!"
winter,Toronto,m4m,FRANK FROM ALLISTON - m4m,"Frank can you please contact Mark in Toronto. We need to talk.Have not seen you at the usual haunt lately."
winter,Toronto,w4m,You are REALLY tall and work for the TTC - w4m,I see you almost every morning...you wear a baseball cap and you're MUCH taller than me. You smiled at me the other day. I think you're very handsome. ;)
winter,Toronto,m4m,to rhe guy this morning at st George station - m4m,Hey. We were at the same train this morning around 8:20 am. You get of at st George station. You are young guy wearing beard. We look each other before you left. Let me know about. Like to see you again.
winter,Toronto,m4w,cassie Campbell rec centre - m4w,This is a long shot but here goes. You were working out at the rec center. Our eyes met a couple of times. I noticed you and I think you noticed me. If you see this would love to hear from you.
winter,Toronto,m4w,Gateway lobby beautiful thick curvy - m4w,"Saw u in the lobby today around 11. Me white 6ft in great shape long black coat. U da hottest curvy goddess middle eastern, u got my num call me. Ur soo sexy can't stop thinking bout that bod"
winter,Toronto,m4w,"Leafs, Avs game - m4w","I know this is a long shot but figured I'd try. You were at the game Tuesday night. Blonde hair , black jeans and leather jacket. You were drinking wine and your friend and you clinked glasses everytime Toronto scored. You were sitting as close as I can figure in section 312 row 2 seat 1 (could be section 310 if my bearings are backwards). I was a row behind to the right. Our eyes met a couple times or you saw me looking at you a couple times....it was hard to watch the game while trying to get a good look at your sexy eyes. Like I said its a longshot but message me if it's you."
winter,Toronto,m4w,4th floor office tower Scarborough - half shaved head - m4w,"I came through your office just now. You were really cute working at your desk and got up to get a coffee. Black mini skirt and a half shaved head with shorter hair. We locked eyes just for a second. If you happen to stumble upon this, message me. If not, just know you stood out to me from the people I see every day. Hence writing this post. :)"
winter,Toronto,w4m,Hilarious comic from last night - w4m,"I was front row at a comedy show you performed at, we held eye contact for the majority of your set. You said I reminded you of someone whom you were attracted to. I'm pretty sure you also drove past me after the show, and spit lyrics to some song looking directly at me lol. You're fucking hilarious, let's grab a drink!Respond with the name of the venue you performed at and what kind of car you drive"
winter,Toronto,m4w,Drunk girl on Go train - m4w,"Hello SYesterday you were drunk and a couple put you in the go train. Your stop was Pickering and I helped you ou of the train and you said your friend J will pick you up. Just wanna know if you got home okay."
winter,Toronto,m4w,Free coffee..... - m4w,"You told to get the free coffee at McD's, you talked about your son, you are sooo hot!Tell me the colour of your boots so I know it's you.."
winter,Toronto,m4w,Maggie - m4w,"Your perfect imperfections seduces me in any and every single way ,I desire you every moment of my life and when we work together my flame for you intensifies even more ,I get angry when guys at work calls you fat ,but I can't show it ,, can't show any emotion,will never hurt your marriage , for me you are the most sexy and beautiful woman I've ever seen since the first time you showed up at the job site with your husband ,hate to know that he cheats on you ,I wish I could make you feel like a woman on the way that you never imagined, pleasure you from the tip of your beautiful toes all the way to your gorgeous hair I wish one day you read this and gift my life with your stunning smile"
winter,Toronto,m4w,Oshawa Go Station - m4w,"This Morning while I was parking you were crossing the road. We had an eye contact and you gave me a nice smile. You run across the road front of my car afterwards. Maybe we can take train together on the way back"
winter,Toronto,m4w,fell in the FAlLiNG.. - m4w,"Je pense toujoursIn every wander ...sa vous, je mditerperceptionally imaginedi am all that is happenedthere before... my story is unreadso i stare aT your feetinfinitesimally a step awayi visualIze your legs as they are seencoverEd but naked... i dream youmy Secret illusionambiTion derivedwords contrIvednerves walken nerves unarrivedrecherche pour voirdans notre espritwhispering wordsthere u leftchallenging my earsu continue to tempt my heartwobbl;e inTO mY COREAnd touch this sensation how MUCH ive wanted you...so much moreshmOooooOooOo"
winter,Toronto,m4w,CLOUded NEver shrouded - m4w,"HI, is wrongeverything right... is gonefigure me real...spherical realityerase me to face...shiny white wallsworry me pressureworry me dauntedthis kinda of second guessing..is not what i ever wantedhopes of innocence i just wish your protectionin A GENTLE WAYA MANs Mind can begin to lose its connection in FORGIVENESS WE FGET... TO what was done u can correct none..instilled by prudencedefied by presenceits more important and it mattersresounding doubts are worth less thn fearwhat legend tellsis like questioning another's version...while turning to unfamiliar smellsbut if she said what he saysand they say what others iterateexcitement is furthestwhen concern is closestHI, is wrongeverything right... is goneshmOoOOooOoooooooooo"
winter,Toronto,m4w,Beaus Brewery girl at Food and Wine show - m4w,"Blonde at Beaus booth at food and wine show.Me: tattoos. Black hat. Red shirt. We passed glances far too many times to not notice. Stupid to think this will go anywhere but you were perfectly gorgeous!"
winter,Toronto,m4w,Spadina station getting on streetcar - m4w,"Saw you at Spadina station earlier today around 6:30pm.You had bright pink sneakers on.You got on streetcar, and you caught me looking back at you.You were already gone the next time I looked back.Anyways, just giving this a shot..."
winter,Toronto,m4w,Rose & crown Thursday night- petite brunette in 4 some - m4w,"You were sitting with a blonde and 2 guysI was at the bar- but - sure wereInterestedIf I'm rightReplyTell me - Where I was - what I look likeHope you see this"
winter,Toronto,m4w,The most beautiful woman - m4w,"A special kind of beauty you rarely see.I've seen it twice in my life, my jaw dropped.Of course you are unapproachable.As you walked by me, I could feel your presence.We sat across from each other, but felt so far apart.One on line, then further on another.From Union to Runnymede, the woman you only see once."
winter,Toronto,m4m,Ossington Bus - m4m,Worth a try. We met on the south Ossington bus. You complimented me on something I was wearing. It sparked conversation between us. I liked chatting with you. I thought you were really cute.
winter,Toronto,m4m,Pizza Nova on Front Street - m4m,I was having a slice in the window of the pizza store. You were sitting 2 chairs over from me. I think we glanced over at each other a few times. When I left in my SUV i saw you looking back a few times. Thought you were cute.
winter,Toronto,m4w,girl with dyed hair on the college streetcar today - m4w,"hiwe were on the streetcar together and I couldn't stop looking at you. I wanted to speak to you but you left before I could think of something clever to say (which may have never happened anyway). when you got off you looked back, and I thought I saw you smile at me. which was enough to come on here in hopes of getting another opportunity to introduce myself. on the tiny chance that you a) see this, and b) don't think it's strangeif you do see this and don't think it's strange, let's get a drink sometime?"
winter,Toronto,m4w,You watch your kid swim on wednesday - m4w,I have seen you at the CC watching your kid swim. You are so beautiful and sexy. I hope you see this and get in touch.
winter,Toronto,m4w,whOOoOSHHHHHHHH!! - m4w,"r u coming r u goingit so mutualand both knowing....pretend A scene seeing passedskeptical i am stronger maskedaged ago i prized yestERDAYin resignation revoked... it twitches my infraspinatusindecisive seems yes and acting is no got my mine.. GOT MY aparatusbent in.... overplayed spinei so tempted thislike a swift half volleypiddling of the pettyyalmost..... not even reallynot at alll in any way touchedyet there it moves...softwell p[l;aced..hollowengracedunattachedreason known... truest paradise perfectly shownpeer unseenwher u beenfeel the unworrypeel the storywasted i am my actions dried out so gored...scab me backa love tergiverstate...no deducing how it all had me...so...............Invadedr u coming r u goingit so mutualand both knowing...."
winter,Toronto,m4w,Unexpected Kindness - m4w,"To the lovely lady that went out of her way to let me know the pump was not working. Thank you for the simple gesture. It put a smile on my face to know that there are nice girls still out there. -_- Regretting not saying more -_-"
winter,Toronto,m4w,starbucks - m4w,"you were sitting face towards me with a friend , I couldn't help but stare I thought you were stunning I hope this posting finds you ?"
winter,Toronto,w4w,re: John likes Car(s) - w4w,"If I am the car. Message me.I used to be fairly open the opposite of John, but I have developed a certain amount of wisdom so not to many details here. I will do everything in my power to make him stay, because I love him more than you know, if he will listen. He never listens. John will do whatever he believes is best. I trust him enough to know that his intentions are good, even when the outcome is ridiculous. I am more than happy to talk to you if you are who I think you are. I need more details via email. Tell me what he collects. The car he drives now and the car he drove previously. Tell me why this postal code is significant too, if you piece that together and knowing you there probably isn't much you can't uncover."
winter,Toronto,m4w,College station girl. I should have talked to you - m4w,"I was catching the subway at college station waiting on the southbound platform. I was coming back from the gym, holding groceries. I walked down to an open area of the wall, stood beside you. we exchanged glances for a while. you had dark brown hair were holding a cigarette in hand. we both rode for one stop. and got off at dundas. I deeply regret not trying to make some sort of conversation with you. I have light brown hair. was wearing sweatpants, white running shoes, and a gold cross necklace, hair parted in the middle. This is stupid, but I stewed about it all the way home, and you never know.."
winter,Toronto,m4m,The Y Central - m4m,Saw you again this afternoon in the showers and after u walked up to my locker I said Hows it going and you replied but kept walking. Get in touch man
winter,Toronto,m4m,Weds Nov 18 AM - Subway West - White guy - m4m,"Date: Wednesday 8 Nov 2015Time: Roughly 8:30amLocation: TTC- Subway - Lansdowne StnWhat happened: Me, Asian dude wearing shades, jeans. I got on at Lansdowne. You're the tall white guys - late 20s early 30s wearing construction style gear including yellow leather steel toes. You were sitting kitty corner to me and had circular frame glasses, dark brown curly hair...real cute. You kept looking at me and when I'd look back you'd hold the gaze then look at your phone. When you thought I wasn't looking you'd look at me and sort of stare but not in a creepy way. Then when I'd look up, you'd look at your phone. I'd look out the window whenever we were above ground and when I'd turn around, you'd be looking at me. We made eyes at each other all the way to Royal York - that's when you gave me one last look as you exited. Hope to hell you'll read this. HMU and tell me what colour shades I was wearing."
winter,Toronto,m4w,Seeking woman who I saw 3 times between Woodbine to Shoppers World - m4w,"Just over 10 years ago I was in contact with a Black woman who had a child in a stroller first time at the Value Village at Woodbine & Danforth Ave. She bought some clothes and left the store forgetting them.I went to get her and she thanked me. Then I saw her in line at the Zellers at Shoppers World at Victoria Park & Danforth Ave. We smiled but I was too shy to say anything. Then I saw her waiting at a bus stop on Main St. on the south side of Danforth Ave. when I was walking over the Main St. bridge during the morning. I know this is a long shot but I wish I could get in contact with her because she seemed like a very nice decent person. I hope that anyone can understand this situation..I still think about her and I regret being too shy to approach her. I wasn't looking for an affair..I genuinely wanted to meet someone in the area to be decent friends with.I hope to be contacted by anyone who might understand and possibly know about her.over 10 years later and she's still on my mind.. . ."
winter,Toronto,m4w,Christopher Mason is seeking Sharon Small - m4w,"I am looking for Sharon Small who was a very good friend of mine.She would be 53 years old now with a mixed Jamaican backround.I met her through a phone chat-line in March of 1999 while I was working as a bicycle courier.I met her by 'accident' while I was sponsoring someone whom I married from the Philippines.Sharon and I developed a very close bond and I ended up having stronger feelings for her than the woman whom I married. Since then I have divorced in 2004 and have remained single since with no regrets. Sharon used to live in Oshawa. I also met her cousin and her kids. They also met Omar who is a very good friend of mine..we had a very nice time together. I hope and pray that I can get in touch with her just to see how we're doing.. . . .Yes it's been a long time but there's no loss in trying right?"
winter,Toronto,m4w,Bayview Bus Babe - m4w,"You were sitting next to me on the Bayview bus yesterday and commented on the book I was reading, We chatted for a minute but you were getting off and I had somewhere to be. I'd love to chat more if you see this!"
winter,Toronto,m4w,Saw you with a Rudsack bag on Dufferin St. - m4w,"This was last friday Nov 13thYou have long dark hair and dark skin. I saw you pass with a rudsak bag and asked you where the sale was. We chatted for a few moments before you continued to King. I wish I'd asked for your number. If you see this would you like to go for a coffee?"
winter,Toronto,m4w,LISA MARTIN - m4w,"did I scare you away?/would love to play,,, still interested !!not sure if I scared you away, or if you were never going to"
winter,Toronto,ww4mw,Louis Vuitton luggage stolen in Forest Hill condo years ago - ww4mw,Did you live in an apartment in Forest Hill and have Louis Vuitton luggage stolen from your locker? Heard a story the other day about the person who may have your belongings. Please describe what was missing and get in touch. I will direct you to the thief for you to get your belongings back. Thank you.
winter,Toronto,m4w,"Love, the movie, at TIFF - m4w","You were at the 6:45 p.m. screening of Love at TIFF Lightbox on Wednesday. Glasses, brunette. I was sitting a row ahead of you, to your left. Also wearing glasses. Wore a red sweater.I admired your initiative in going to such a challenging film solo. I'm a film enthusiast who finds foreign films, particularly French, far more engaging and provocative. Perhaps we share that passion. Say hi if you're the woman I'm referring to here. I'd like to get your view on the movie. I've always been comfortable seeing films solo but the one disadvantage is there's no one to discuss it with afterward. And some films, like Love, deserve a post-mortem.:)"
winter,Toronto,m4m,cashier at store on Cornwall Dr - m4m,"you were working behind the counter, I came in to get lotto tickets etc, and we had a brief chat. Let me know what was it that I asked you :) Your name starts with a J"
winter,Toronto,m4w,57 smiles - m4w,We share smiles when we happen to catch the same bus... Would love to get to know you.
winter,Toronto,m4m,Rob from Woodys - m4m,"Enjoyed chatting with Rob at Woodys the evening of Sunday, November 15. Unfortunately you left without me getting your contact information. I would certainly like to keep in touch and hopefully see you again next time I am in town. Please message me back and let me know what we discussed, some of the jokes you told, and/or the museum in my area that you were interested in.I hope to hear from you."
winter,Toronto,w4w,"Told me I was cute, also put your hand up my shirt... - w4w",It was about a month ago. I had a lot to drink. We were both waiting at the bar. You told me I was cute and slid your hand up my shirt. I ordered my drinks and walked away. I can't stop thinking about it. Remind me what i was wearing that night and maybe we can chat more?
winter,Toronto,m4w,Great glasses playing solitaire - m4w,"On at Yonge around 8pm, I got off at Dufferin and you continued west. You were engrossed in your game so I'm sure you didn't notice me. I noticed you and thought you looked great."
winter,Toronto,w4m,Running down my street this morning - w4m,"I had just walked out of the house to get to work when I saw you running down the street. Well-dressed in a navy suit with brown shoes and polka dot socks. That's right, polka dot socks. You ran ahead, but since we were going in the same direction, I kept looking at the polka dots in front of me. Is it just me that thinks that a professionally-dressed man in polka dot socks, running down the street, is funny? Thanks for putting a smile on my face this morning. Glad you caught your streetcar!"
winter,Toronto,m4w,FreshCo Dufferin Red Coat - m4w,"You had a red coat, a nose piercing and brown hair. You dropped your basket and we smiled. I was tall with glasses and brown hair. Let's meet up!"
winter,Toronto,m4w,"Jennifer, the girl I sat next to during the Hungarian movie on Sunday - m4w","Hello! I am the dude who sat next to you and Sasha during Liza, the Fox Fairy on Sunday at the Royal Cinema.I wanted to give you my contact info in case you wanted to contact me, but the next film's riot of people everywhere were bustling at a stand still so I left as it was very hectic and disorganized.It was very nice having a long conversation with you, I loved the topics we talked and mostly agreed on, and talking about the language is refreshing, quite tough to find here in this melting pot of insanity.Cheers, it was the highlight of my week, if you would like to contact me that would be lovely!"
winter,Toronto,m4m,Norm - at Goodlife - m4m,"Norm, last Friday marks the second Friday in a row I've run into you at Goodlife. I am definitely interested - but I can't *quite* read you.If there is any mutual to my interest, drop me a line back & tell me which location, & the name of the body of water that was on your shirt this past Friday. (I've been there myself btw.)I feel like a bit of a total loser for posting this here, but since I can't ""read"" you very well, this seems the least humiliating option available ;-)PS - It was mandatory to enter a postal code to place this ad, so I chose one entirely at random. It bears ZERO relation to where we have met."
winter,Toronto,m4w,Just so you know - m4w,"Shoppers at CawthraWendensday eveningMonica, just thaught you should know your a total cutie."
winter,Toronto,m4m,Starbucks Barista - m4m,"hey! you took my order around 6pm for a chestnut praline, no whipped cream.we were flirting and i'm not sure if you were up for more. reply back and tell me my name--you said it was easy to spell. hope to hear from you..."
winter,Toronto,m4w,read head on the 5 north - m4w,You are wearing a grey jacket and sporting a cream coloured purce i was sitting across from you but was to tired to think of what to say before you got off the bus at rockwood mall
winter,Toronto,m4m,GoodLife Dundas 5pm locker room - m4m,"We were working out at the same time but I was leaving before you. You were heading to the shower as I was packing up to leave. You're gorgeous.. Wish I had more time, I may have stayed longer. I was clearing some space for you on the bench and you said somerging. What did you say?I'd like to connect if you're interested. Or maybe I will run into you again."
winter,Toronto,m4w,Cute blonde at the Mutual Street Deli - m4w,Wish I had the courage to come over to your table and say Hi. You were with two friends as was I. You looked great and I thought you looked friendly and the nose ring looked awesome on you...just thought I'd take a chance and see if you were out here? coffee? drink?
winter,Toronto,m4w,Ashely from interviews to impress - m4w,"Hey Ashley,I was going to try and talk to you after the session but you left early. I tried to find you after but didn't see ya! I think you know who this is:pLet me know if you see this! I'd really like that:)"
winter,Toronto,m4w,Second Cup on the Danforth yesterday - m4w,"I met a friend at the Second Cup yesterday afternoon at around 3:30pm. When I got there, you were the pretty blonde woman (in black clothes) sitting on one of the leather chairs near the back with a girlfriend. We shared a few looks at each other throughout the next 30 minutes until you left.I couldn't help noticing how attractive you were. And you looked GREAT in your yoga pants ;-)I'd love to get to know you better over coffee or drinks."
winter,Toronto,m4w,For people who post without specific information - m4w,"There have been a lot of posts lately that are completely ambiguous and I must not be the only person being driven nuts by them. Please, if you have something to say to someone whose contact information you already have, speak to them directly! My last relationship was with someone who never communicated directly to me and it ended up breaking my heart. Just talk to each other, people. There's nothing to fear. Whatever the outcome is it's better sitting around torturing yourself with horrible thoughts. A missed connection is one that never got a chance to start. Otherwise it's a broken connection. That's not to say that it can't be fixed, but the only way to do it is to honestly share your feelings with the other person involved. That's the only way to connect with someone. And I wish we all did more of it. Life would be a lot easier."
winter,Toronto,m4w,To a Friend and Neighbor - m4w,"Sometimes I see you in the morning, sometimes I see you in the evening.Sometimes I see you on the weekends. Every time I do we seem to try to catch each others eye. When there isn't something hanging in the way.Sometimes it's a wave, sometimes a smile but we always notice each other.Could there be something more? Even if its just for a brief time?Who has to know?Its about that time to stay warm.If this is you and you feel at all the same let me know.....What would be hanging in the way that we could not catch each others eye?"
winter,Toronto,m4w,soleil - m4w,"but how will i find you now?wordless?me tooi've been losing words since you disappeared."
winter,Toronto,m4w,Oh sooooo cold!!! - m4w,"Do you want to play a game?We can have coffee before or after, possibly during.What I am thinking is something along the lines of Tarzan and Jane with no more Cheetah. A couple dogs, some cats, kids, maybe a baby....maybe some toys..Life isn't the only thing that is funny. :))Ken"
winter,Toronto,m4w,Buick SUV on Steeles going East - m4w,"We looked at eachother quite a few times and smiled back and forth, you were driving a Buick SUV, you have blonde hair, I believe shoulder length, I was tempted to roll my window down and ask if you had time for coffee.if you see this send me a message."
winter,Toronto,m4w,You.. - m4w,"CHICKEN SHIT.....lolXoxoxoxoxoxoxoxoxoI want to see you.. Thats all..But CL says type more.. and morw.. and more.."
winter,Toronto,w4m,yorku library in the grad lounge - w4m,"Tuesday, YorkU Library Grad lounge. you were cute. black traditional style tattoos on your forearms. sat next down next to me and i moved my bag. i should have said something but libraries are so quiet and i am so awkward!"
winter,Toronto,m4m,Taxi driver who don't like condoms - m4m,"You dropped me off at Bathurst and st Clair. You mentioned you don't like condoms. Where did you pick me up? I would love to connect with you.M4M"
winter,Toronto,m4w,looking for a man or a woman - m4w,Looking for a girl or a guy to chat with and maybe trade pics with. Shoot me a email with your number and I'll text you.
winter,Toronto,m4w,St clair streetcar - m4w,U tall cute brunette looked at me and smiled... Me blue hoodie and glasses...Made my evening thank you
winter,Toronto,m4w,"Red hair, black jeans, tall and truthfully perfect - m4w","You are so beautiful.. Long red hair and beautiful eyes. I've seen you walking down Bloor, my friends and I couldn't stop talking about how stunning you were. I was on the patio of a bar on the street. Couldn't bring myself to say hello because I knew someone so gorgeous would shut me down..I hope I see you again."
winter,Toronto,m4w,W..u.. - m4w,"I wish u could read this. Although I know u are probably past all of it. I'm older and certainly have more wisdom. (No offence). I wish I knew how u felt. Either ur heart was never as big as I hoped. Or ur running from the profound love we had. I'm sure that's easier. I never gave up on u when u needed me so very badly to stick by ur side. Unlike ur parents who kept proving they would be there for u in times in which they aprove of. With our love they certainly did not. I've never been good at kissing ass. Nor will I ever. I'm so curious as to whether I made a six year mistake or if ur heart is what I hoped it was. I truly miss grasping u in my once again powerful arms. Im not saying or thinking that anything could come from it. I just want to understand in a selfish way I guess. If u are the sweet girl I fell in love with or i was wrong the whole time. Ur own mom told me one time when u took off on one of ur breakdowns that u are spoiled and u don't seem to appreciate as much as u should. I'll always love ya so much. I'm choosing to focus on the good times. The hugs, the intense love making. Ur head on my powerful chest as we sleep and cuddle. I'll always miss u. I truly wish u the best. I hope that if u are with a man that he can keep u as safe as me. Although I doubt it. :) even as a good friend, I'd give the world to hold u in my arms for a few minutes. I mean that from the bottom of my heart."
winter,Toronto,w4m,A boy named James - Sat Nov 14 night - w4m,"Well ""James"", never thought I'd be posting an ad like this for a boy ever...Weirddd... So Anyhoo, my missed connection:After meeting with friend(s) at a local pub, I decided to take off on my own walk home and enjoy the weather prior to the snow hitting. Probably a stupid idea but oh well. Met you and your friends outside a pub, as I have a tendency of being too friendly and talking to strangers. I wandered off to make my way home and got a bit lost. Directionally challenged. You walked by and said (please fill in the blank) as you walked by. And we ended up hanging out. I just wanted to say, it was a lot of fun. Have never hung out with a total stranger like that before; such a random night! I did give you my number but if I don't hear from you, just wanted to say thanks :). Hopefully you man up and call me. If not, just know I felt super cocky and kick ass all day Sunday ;p Ps. Your Q, yea yea, You are the best looking guy...thought I should answer honestly for the record. Cheers!"
winter,Toronto,m4w,Listen UP! - - m4w,"*Women**- If you want to fuck his brains out (Grab) a hold of him - find his link - make sure your by his side everyday and night - don't play games and he'll bring the limelight - we're watching alwaysNot 4 $ 4  From the crew, Your welcome"
winter,Toronto,m4w,Super cute brunette chick texting near the elevators at OISE - U of T. - m4w,"Hey,You were the cutesy short girl with straight long dark hair wearing green-ish pants texting near the elevators at the main floor at OISE U of T earlier this evening around 5 PM or so. I was going to chat up with you but I was in a hurry to get somewhere.... haha! If you happen to see this, then I'd love to hear back from you! ;-) Cheers!"
winter,Toronto,w4m,Tall handsome man with great socks - w4m,To the tall handsome man who got on the University Subway line headed northbound at Union station on November 12th. Your excitement over scoring a seat was the best and I really enjoyed your choice of multicoloured socks. You seem like a very interesting guy and all I know about you is your appearance and that you had a Goodlife gym bag. We glanced a few times at each other and I wished I would have said something. I got off at Bloor and Yonge Station and only looked back and smiled. Now every day I have a slight hope that maybe we will bump in to each other again. My friends talked me in to posting this so maybe we will meet again. From the tall blonde who kept smiling.
winter,Toronto,m4w,looking for Violet - m4w,"we exchanged a few e-mailsthen my email got returned to me as undeliveredhopefully you see this Manny"
winter,Toronto,m4w,As a matter of fact - m4w,"...there is something else you can do for me. I'm just not quite sure how to best let you know under the circumstances.But believe me, otherwise I'd have no problem telling you. That's quite a blank cheque to offer a man like me."
winter,Toronto,m4w,"Blonde, tall, yellow jacket - m4w","Today, 4:30, subway E, you are a beautiful younge lady, blonde, tall. We exchanged lots of smiles .."
winter,Toronto,m4m,The Y Central - m4m,Watched eachother in the showers and I watched you towel off again from the sauna.when I was drying off and you were in the washroom you passed by and touched my ass. Get in touch:)
winter,Toronto,m4w,Energized.. Too unreal. - m4w,"I don't really know what more to say, I have been in a bit of a loop lately going back and forth. I really appreciate your understanding, I am doing my best to get through this. As far as the personal side of things, I am more than hoping for the best, but sometimes I get it wrong and have been burned before. You have me totally hooked. This could be like the best thing to ever happen to me and I will never take you for granted. It is going to be very difficult for me to ever be away from you once we are together.I forgot about that guy, that was such a funny day. I loved sharing those things with you I really miss you but I will be alright. I won't be upset at anything. Love you too much for that. The last 5 years have been difficult emotionally, missing you this much is helping me cry it out. :) miss you."
winter,Toronto,w4m,Re: Sarah - w4m,"Are you aware of how many Sarahs there are in Toronto and area? It's a very popular name and that's a very generic or commonplace thing to say.Can you give more clues? I'm sure you're hoping to hear from the right one...."
winter,Toronto,m4w,ANTIA- Just the two of us ??? - m4w,"we emailed about a threesomebutyour partner didn't want to , but, you emailed and said you were interestedlost your emailcontact me, lets meet !"
winter,Toronto,m4w,The Supermodel on the Corner - m4w,"The girl on the street, I saw you standing on the corner of Bay and Bloor St.You had had numerous shopping bags in your hands from all the high end store. You were dressed as if you walked right out of the pages of Vouge Magazine, everything you had on from head to toe was breath taking. You might just be the most picturesque woman I have ever seen in my life. I may not be anything special which is probably why you didn't make eye contact with me for more than a second before smiling down at your phone. . .. I want to believe it was me you were smiling for and not your boyfriend. . . please don't have a boyfriend. I wish I saw your eyes but you had sunglasses hiding them, like you were hiding from the world. You can tell you're spoiled, that you've been treated like a princess for your whole life.I wish I said hi to you. I wish I told you that you looked like a supermodel. . . You might just be a supermodel. I don't know if I will ever be able to stop looking for you or ever be able to forget about you. I will work to become a man that you would spend more than a second of eye contact with. Please contact me. Or at least. . .. Wait for me. The man wishes he say hi."
winter,Toronto,m4w,Uxbridge - m4w,"We were having a coffee outside in the sun, what else were you doing? and what else was I doing?"
winter,Toronto,m4w,Vandermeer Nursery - m4w,"You saw me in my truck..It really turned me on and you seemed to like looking also. Let me know where and what you saw, also what were you driving?"
winter,Toronto,m4w,Friends at the bar. - m4w,"I came into the Ace last night around 8:30 and you were sitting in the 2nd and 3rd seat from the end of the bar. We checked each other out, and I considered sitting at the end of the bar but was waiting for a blind date. I regret not sitting at the bar and striking up a conversation.I was wearing a leather jacket, boots, a beard and my hair tied up."
winter,Toronto,m4m,Porter flight from Toronto Sunday - u had a bakery button - m4m,"You were on the same flight as me and sat right in front of me. Not sure if your occasional glances were anything. If they were - I am intrigued. You appeared to have a button for a Toronto bakery on your knapsack.....Obviously I would want to have you let me know your seat number or mine -- and we can go from there."
winter,Toronto,m4w,Nov 17 Starbucks Concourse near Union - m4w,"This morning , i was waiting for the Barrista for my coffee,You were in line, straight long blonde hair,flat ballet style shoes,light beige coat,Our paths cross from time to time.When we see each other, our eyes connect.Would enjoy meeting you for coffee and having a conversation to get to know each other.We commute on the same Go train coming in from the west Clarkson 6 03"
winter,Toronto,m4w,Glam Girl? - m4w,"It's K. Liked our exchanges and secrets are safe with me. Let's keep in touch.hugs"
winter,Toronto,m4w,"Please Don't ""Leave""... waiT - m4w","Please baby I'm just putting all thd pieces together now.If I had known sooner I'd have done something I wish I am wrong I hope I am.But good lord if I'm not Please let me in.I'm so sorry for my actions which directly led to the shit storm ur dealing with. Baby I love you Baby il fix itDon't leaver here on this planet without you...I don't know if I could find any more reasons 2...UR MY SOUL AND of ur hitting the restart button Im gonna wana come 2....:(We're not ready.It's not something that we cant still make into the pictures we always painted together....We can get back to happy.I'm sorry that I caused this.I'm sorry you had a piece of you taken away......Baby...I've never been more upset about anything in my life now that I. Know. .I can fix tuisI can fix everything I promice.Ur an angel and Mona Lisa all in one and ur a blessing on this world.I'm sorry your mind's been convinced otherwise.There's always something that aims to taint the flawless.Let me guard you from all of the evil there is. Bact. I've seen the real you. Past this impressive .armour you've built. The girl I fell in love with. That's you baby. Thats the real youYou are still without flaw. Ur the strongest person I know. From today forever more.I swear my life to keeping any force that would seek to harm you, eradicated swiftlyI love you. Don't leave me alone on this rock. Punk"
winter,Toronto,m4w,read between the lines Olive Oil - m4w,Popeyes. My mouth was full however your eyes hit a spot in my brain. A reply would put it in my mind.Let me be the lion that leads us. I never noticed but hoping you bought a combo for one. I hope you're like me and read missed connections in hopes its about you. Read between the lines with a lack of things to right. Is this the story of our time. It's me. The man that looked into your eyes. BTW. What were you wearing? I remember those sexy legs and pretty face and I never remember. Tho
winter,Toronto,m4m,We met at the spa last night - m4m,i said i'd reach out to you here to stay in touch as i might be in nyc this winter. i had fun. hope you did.
winter,Toronto,w4w,Girl from Ogradys bathroom - w4w,"To the girl who's name starts with L from the bathroom at ogradys on church Saturday night. You were crushing on my but I was too shy to react.Hope you see this. You're a babe."
